time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,weathercode,shortwave_radiation_sum
2024-11-12,14.1,0.6,6.0,0.0,0.0,0.0,3.17,6.1,67,,10.34
2024-11-13,16.6,-0.3,8.6,1.6,1.6,0.0,5.44,9.8,177,,9.46
2024-11-14,11.7,8.8,10.0,24.8,24.8,0.0,4.83,8.2,180,,0.75
2024-11-15,15.5,9.8,12.0,0.1,0.1,0.0,4.05,6.9,161,,5.55
2024-11-16,11.9,-0.4,7.9,11.0,11.0,0.0,6.74,12.3,351,,5.51
2024-11-17,5.2,-4.1,-0.0,0.0,0.0,0.0,5.95,10.7,339,,9.94
2024-11-18,0.2,-6.8,-4.0,0.0,0.0,0.0,3.6,7.5,6,,9.94
2024-11-19,6.6,-7.9,-0.6,0.0,0.0,0.0,6.38,11.5,184,,7.47
2024-11-20,11.3,-1.0,3.0,0.0,0.0,0.0,3.16,5.1,204,,9.13
2024-11-21,8.8,-2.1,2.6,0.0,0.0,0.0,4.56,8.1,305,,9.07
2024-11-22,4.2,-4.9,-0.6,0.0,0.0,0.0,5.13,9.1,19,,9.29
2024-11-23,4.9,-7.0,-2.1,0.0,0.0,0.0,2.8,5.1,64,,9.28
2024-11-24,7.6,-4.0,2.8,0.0,0.0,0.0,5.23,9.6,173,,6.11
2024-11-25,9.8,1.7,6.5,8.0,7.9,0.07,5.77,9.5,173,,3.74
2024-11-26,0.9,-8.0,-4.2,6.7,1.0,3.99,7.18,13.8,294,,6.96
2024-11-27,-4.6,-9.5,-6.9,0.0,0.0,0.0,6.72,12.3,242,,8.23
2024-11-28,-1.3,-7.2,-4.8,0.0,0.0,0.0,5.98,11.2,263,,7.53
2024-11-29,1.6,-8.0,-3.8,0.0,0.0,0.0,3.8,10.6,238,,7.73
2024-11-30,6.5,-4.0,-0.6,0.0,0.0,0.0,2.95,5.6,217,,7.8
2024-12-01,9.4,-4.0,2.2,3.3,2.7,0.42,7.99,14.3,169,,7.58
2024-12-02,-1.5,-9.4,-4.9,0.3,0.0,0.21,6.54,11.4,339,,8.88
2024-12-03,0.7,-10.3,-5.8,0.0,0.0,0.0,4.8,9.4,257,,8.87
2024-12-04,1.7,-9.5,-4.7,0.0,0.0,0.0,5.17,9.4,237,,8.7
2024-12-05,2.2,-9.3,-4.3,0.0,0.0,0.0,6.57,11.5,276,,7.73
2024-12-06,-1.9,-8.7,-5.7,0.0,0.0,0.0,4.02,7.4,317,,8.26
2024-12-07,-3.0,-10.7,-7.5,0.0,0.0,0.0,3.36,7.2,280,,8.43
2024-12-08,-0.1,-11.1,-6.4,0.0,0.0,0.0,2.7,4.6,234,,8.38
2024-12-09,3.2,-8.7,-4.7,0.0,0.0,0.0,3.22,7.1,207,,8.31
2024-12-10,1.3,-9.5,-5.3,0.0,0.0,0.0,3.01,5.6,346,,8.15
2024-12-11,-2.4,-10.7,-6.7,0.0,0.0,0.0,3.83,6.9,360,,8.51
2024-12-12,-1.0,-12.4,-7.4,0.0,0.0,0.0,2.33,6.1,211,,8.09
2024-12-13,-2.4,-11.9,-7.8,0.0,0.0,0.0,3.94,7.7,322,,8.31
2024-12-14,-0.9,-11.5,-6.5,0.0,0.0,0.0,4.43,8.3,239,,8.38
2024-12-15,1.2,-7.1,-4.0,0.0,0.0,0.0,6.01,11.0,293,,8.05
2024-12-16,-0.6,-10.5,-6.1,0.0,0.0,0.0,3.98,7.4,305,,8.31
2024-12-17,-4.0,-11.1,-8.2,0.0,0.0,0.0,5.47,9.9,343,,8.29
2024-12-18,-4.3,-13.9,-9.6,0.0,0.0,0.0,4.35,9.0,19,,8.29
2024-12-19,-3.3,-14.0,-8.7,0.0,0.0,0.0,2.49,5.0,160,,7.68
2024-12-20,-1.2,-8.4,-4.6,0.0,0.0,0.0,5.66,9.9,299,,5.94
2024-12-21,-3.4,-12.9,-8.7,0.0,0.0,0.0,5.51,9.6,333,,8.25
2024-12-22,0.8,-12.8,-6.9,0.0,0.0,0.0,3.99,7.5,245,,8.18
2024-12-23,-1.4,-10.8,-7.1,0.0,0.0,0.0,3.96,7.9,343,,8.29
2024-12-24,-0.2,-12.8,-6.5,0.0,0.0,0.0,5.2,8.8,183,,7.78
2024-12-25,3.3,-7.1,-2.4,0.0,0.0,0.0,6.34,11.0,254,,7.24
2024-12-26,-2.8,-11.5,-7.8,0.0,0.0,0.0,5.48,10.0,305,,8.29
2024-12-27,-3.9,-12.3,-8.6,0.0,0.0,0.0,4.47,8.3,286,,8.4
2024-12-28,-0.0,-12.6,-7.3,0.0,0.0,0.0,4.24,7.8,261,,8.27
2024-12-29,2.7,-11.6,-4.5,0.0,0.0,0.0,7.4,12.4,180,,7.44
2024-12-30,1.9,-7.5,-3.2,0.0,0.0,0.0,5.35,8.7,263,,8.44
2024-12-31,1.5,-9.5,-3.9,0.0,0.0,0.0,5.5,9.9,229,,8.54
