time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,weathercode,shortwave_radiation_sum
2024-12-06,-5.8,-13.6,-9.2,0.0,0.0,0.0,4.29,8.4,313,,5.94
2024-12-07,-5.4,-13.6,-9.8,0.0,0.0,0.0,5.02,9.7,258,,7.57
2024-12-08,-2.8,-12.7,-8.6,0.0,0.0,0.0,3.42,6.7,249,,7.46
2024-12-09,-0.5,-10.5,-6.6,0.0,0.0,0.0,4.71,9.3,216,,7.3
2024-12-10,-1.7,-11.4,-7.2,0.0,0.0,0.0,4.19,7.3,290,,7.3
2024-12-11,-4.8,-13.5,-9.7,0.0,0.0,0.0,4.35,8.0,281,,7.56
2024-12-12,-5.3,-14.4,-11.2,0.0,0.0,0.0,4.67,8.9,239,,7.36
2024-12-13,-6.4,-16.8,-12.5,0.0,0.0,0.0,3.27,6.2,310,,7.42
2024-12-14,-5.6,-14.6,-9.9,0.0,0.0,0.0,6.65,12.0,244,,7.4
2024-12-15,-4.3,-13.3,-9.2,0.0,0.0,0.0,6.1,11.1,278,,7.32
2024-12-16,-6.1,-14.8,-11.3,0.0,0.0,0.0,4.45,8.2,279,,7.46
2024-12-17,-8.0,-16.5,-13.1,0.0,0.0,0.0,4.52,9.3,329,,7.17
2024-12-18,-7.4,-18.6,-13.5,0.0,0.0,0.0,3.63,7.4,289,,7.34
2024-12-19,-6.3,-14.7,-11.3,0.0,0.0,0.0,4.81,9.1,220,,6.89
2024-12-20,-7.2,-15.8,-11.5,0.0,0.0,0.0,5.12,9.5,36,,5.31
2024-12-21,-7.8,-16.8,-13.0,0.0,0.0,0.0,5.04,9.3,294,,6.52
2024-12-22,-4.3,-14.5,-10.7,0.0,0.0,0.0,5.04,9.0,259,,7.21
2024-12-23,-6.2,-15.1,-11.2,0.0,0.0,0.0,5.08,9.4,311,,7.09
2024-12-24,-3.0,-13.7,-8.7,0.0,0.0,0.0,6.25,10.9,214,,7.27
2024-12-25,-2.1,-13.1,-6.7,0.0,0.0,0.0,6.74,11.7,256,,7.28
2024-12-26,-8.0,-14.2,-12.0,0.0,0.0,0.0,6.47,11.6,274,,7.24
2024-12-27,-7.7,-15.2,-12.3,0.0,0.0,0.0,4.76,9.0,263,,7.41
2024-12-28,-5.8,-16.0,-11.9,0.0,0.0,0.0,4.59,8.4,266,,7.28
2024-12-29,-3.2,-17.3,-9.8,0.0,0.0,0.0,5.66,9.7,177,,6.66
2024-12-30,-5.7,-11.8,-8.6,0.0,0.0,0.0,5.36,10.1,248,,7.18
2024-12-31,-3.4,-13.3,-8.9,0.0,0.0,0.0,5.06,9.6,217,,7.07
